URL,Score,Keywords Found,type_page,description,headline,datePublished,dateModified,author,byline,excerpt,lang
https://www.bbc.co.uk/news/articles/c8erk5zz894o,1,gender-,webpage,Businesses and families have been targeted in attacks following an anti-immigration protest.,Belfast disorder: Who is behind the race hate violence? - BBC News,,,,Lyndsey Telford,Businesses and families have been targeted in attacks following an anti-immigration protest.,en-GB
https://www.bbc.co.uk/news/articles/cqvn3jnj1z5o,41.55264593562466,"gender-, Cass Review, cass report, trans people, gender clinic, puberty blockers",webpage,The party is set to vote on whether to continue the Bute House Agreement with the SNP.,Green co-leader will quit if party ends power-sharing deal - BBC News,,,,BBC News,The party is set to vote on whether to continue the Bute House Agreement with the SNP.,en-GB
https://www.bbc.co.uk/news/topics/cx1m7zg0w2qt,3.349009900990099,trans people,webpage,All the latest content about Office for National Statistics from the BBC.,Office for National Statistics - BBC News,,,,,All the latest content about Office for National Statistics from the BBC.,en-GB
https://www.bbc.co.uk/news/articles/c206xwj8854o,1,gender-,webpage,Celebrations are taking place to mark the annivarsary of the parliament being “reconvened” in 1999.,The evolution of devolution: 25 years of the Scottish Parliament - BBC News,,,,Glenn Campbell,Celebrations are taking place to mark the annivarsary of the parliament being “reconvened” in 1999.,en-GB
http://www.bbc.co.uk/programmes/articles/2qSyHXd8dS6Z0j04KBz921F/10-surprising-things-i-ve-learned-from-political-thinking,6,"transgender, gender-",webpage,,Political Thinking with Nick Robinson - 10 surprising things I’ve learned from Political Thinking,2018-11-07,2018-11-08T11:37:17+00:00,BBC,BBC,Nick Robinson reflects on some of the surprising insights he’s gained from guests.,en-GB
https://www.bbc.co.uk/news/articles/c2ekrrj0jn9o,1,gender-,webpage,The unions are behind Labour's plans to boost workers' rights but can't agree on the details.,Unions and Labour still wrangling over workers' rights - BBC News,,,,Iain Watson,The unions are behind Labour's plans to boost workers' rights but can't agree on the details.,en-GB
https://www.bbc.co.uk/news/articles/c2ekrrj0jn9o#comments,1,gender-,webpage,The unions are behind Labour's plans to boost workers' rights but can't agree on the details.,Unions and Labour still wrangling over workers' rights - BBC News,,,,Iain Watson,The unions are behind Labour's plans to boost workers' rights but can't agree on the details.,en-GB
https://www.bbc.co.uk/news/uk-politics-27801992,1,gender-,webpage,Lib Dems take the top two slots in the draw to bring in private bills - Tory Bob Neill came third and is set to bring back the EU Referendum Bill.,Lib Dem Andrew George tops private members' bill ballot - BBC News,,,,BBC News,Lib Dems take the top two slots in the draw to bring in private bills - Tory Bob Neill came third and is set to bring back the EU Referendum Bill.,en-GB
https://www.bbc.co.uk/news/articles/c3gdl9m9n5go,1,gender-,webpage,Nigel Farage's party received four million votes in the UK general election and will now target Holyrood seats.,What is the future of Reform in Scotland and are they here to stay? - BBC News,,,,David Wallace Lockhart,Nigel Farage's party received four million votes in the UK general election and will now target Holyrood seats.,en-GB
https://www.bbc.co.uk/programmes/p02gsrmh,9.834080108621858,gender-,webpage,The weekly cricket show from BBC Sport in association with ABC and  Akashvani.,BBC World Service - Stumped,,,,,The weekly cricket show from BBC Sport in association with ABC and  Akashvani.,en-GB
https://www.bbc.co.uk/sounds/play/w3ct4shw?at_mid=eWCFi4auyt&at_campaign=Sporting_Witness_Man_Vs_Horse&at_medium=display_ad&at_campaign_type=owned&at_link_origin=sport_in_article_promo_box&at_product=sounds&at_brand=p00j2pn5&at_ptr_name=bbc&at_ptr_type=media&at_format=inarticle_banner&at_objective=consumption&at_link_title=Sporting_Witness_Man_Vs_Horse&at_bbc_team=BBC,1,gender-,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Sporting Witness - Man Vs Horse - BBC Sounds,,,,,Can a man beat a horse in a race? Since 1980 a Welsh town has been trying to find out,en-GB
https://www.bbc.co.uk/sport/football/61478738,1,transgender,webpage,Former Manchester City midfielder Georgia Stanway signs for Bayern Munich on a three-year deal.,Georgia Stanway joins Bayern Munich after leaving Manchester City,2022-05-17T09:23:18.000Z,2022-05-17T12:54:56.000Z,BBC Sport,BBC Sport,Former Manchester City midfielder Georgia Stanway signs for Bayern Munich on a three-year deal.,en-GB
https://www.bbc.co.uk/sport/golf/65825327,1.1901380142034035,gender-,webpage,The PGA Tour and DP World Tour agree to merge with Saudi Arabia's Public Investment Fund [PIF] in a deal that ends the split in the game.,PGA Tour & DP World Tour agree shock merger with Saudi Arabia's PIF to end split in golf,2023-06-06T14:18:32.000Z,2023-06-06T17:16:19.000Z,Ben Collins,Ben Collins,The PGA Tour and DP World Tour agree to merge with Saudi Arabia's Public Investment Fund [PIF] in a deal that ends the split in the game.,en-GB
https://www.bbc.co.uk/sport/mixed-martial-arts/68046636,1.195260663507109,transphobic,webpage,Dricus du Plessis becomes South Africa's first UFC champion with a split decision victory over American Sean Strickland in their middleweight title fight in Toronto at UFC 297.,UFC 297: Dricus du Plessis and Raquel Pennington win belts,2024-01-21T12:01:42.000Z,2024-01-21T12:01:42.000Z,BBC Sport,BBC Sport,Dricus du Plessis becomes South Africa's first UFC champion with a split decision victory over American Sean Strickland in their middleweight title fight in Toronto at UFC 297.,en-GB
https://www.bbc.co.uk/sport/football/63506951,1.390659922362075,gender-,webpage,"Fifa writes to all 32 teams competing at the controversial World Cup in Qatar to tell them the time has come to ""focus on the football"".",World Cup 2022: Fifa tells all competing nations to 'focus on football' in Qatar,2022-11-03T22:39:55.000Z,2022-11-04T11:21:32.000Z,Laura Scott,Laura Scott,"Fifa writes to all 32 teams competing at the controversial World Cup in Qatar to tell them the time has come to ""focus on the football"".",en-GB
https://www.bbc.co.uk/sport/golf/articles/cj7dl93lldmo#comments,1,gender-,webpage,The R&A chooses the man with the reputation of leading England’s best run rugby union club to take over one the most influential roles in global golf.,New R&A chief Mark Darbon inherits 'challenging in-tray',2024-07-01T10:00:09.253Z,2024-07-01T10:00:09.253Z,Iain Carter,Iain Carter,The R&A chooses the man with the reputation of leading England’s best run rugby union club to take over one the most influential roles in global golf.,en-GB
https://www.bbc.co.uk/sport/golf/articles/cj7dl93lldmo,1,gender-,webpage,The R&A chooses the man with the reputation of leading England’s best run rugby union club to take over one the most influential roles in global golf.,New R&A chief Mark Darbon inherits 'challenging in-tray',2024-07-01T10:00:09.253Z,2024-07-01T10:00:09.253Z,Iain Carter,Iain Carter,The R&A chooses the man with the reputation of leading England’s best run rugby union club to take over one the most influential roles in global golf.,en-GB
https://www.bbc.co.uk/sport/articles/czvjpwqgz28o,25.33006058997833,gender-,webpage,The Olympic spotlight can inject money and new participants into a sport and the fight to get a place on the programme is as fierce as ever.,"Olympics: New sports vie for places - dodgeball, frisbee, teqball",2024-05-06T23:03:07.362Z,2024-05-06T23:03:07.362Z,Alexis James,Alexis James,The Olympic spotlight can inject money and new participants into a sport and the fight to get a place on the programme is as fierce as ever.,en-GB
https://www.bbc.co.uk/sport/articles/c70jxgqzwwpo,1,gender-,webpage,How each of the 22 sports are classified at the Paris Paralympics.,Paralympics classifications explained: The different categories for each sport at Paris 2024 ,2024-08-23T10:12:29.753Z,2024-08-28T15:51:43.997Z,BBC Sport,BBC Sport,How each of the 22 sports are classified at the Paris Paralympics.,en-GB
https://www.bbc.co.uk/sport/disability-sport/64487411,1.1726742190181942,gender-,webpage,"To mark LGBT+ History Month, Dutch wheelchair basketball player Bo Kramer discusses the different attitudes in the Netherlands and the UK towards her sexuality.",LGBT+ History Month: Wheelchair basketball star Bo Kramer on different attitudes,2023-02-20T06:55:38.000Z,2023-02-20T06:55:38.000Z,BBC Sport,BBC Sport,"To mark LGBT+ History Month, Dutch wheelchair basketball player Bo Kramer discusses the different attitudes in the Netherlands and the UK towards her sexuality.",en-GB
https://www.bbc.co.uk/news/topics/cz3nmk0rx7zt,1.758220502901354,"gender-neutral, gender-",webpage,All the latest content about Parental leave from the BBC.,Parental leave - BBC News,,,,,All the latest content about Parental leave from the BBC.,en-GB
https://www.bbc.co.uk/tiny-happy-people/pregnancy,1,gender-,webpage,A collection of films and articles to help you and your partner make sense of it all when going through pregnancy. From talking to baby bump to pregnancy mental health advice.,Tiny Happy People - Pregnancy tips and advice,,,,,A collection of films and articles to help you and your partner make sense of it all when going through pregnancy. From talking to baby bump to pregnancy mental health advice.,en-GB
https://www.bbc.co.uk/news/education-67274943,1.2952402590026126,gender-,webpage,"Demand for childcare in England will rise once government increases funded hours, BBC News analysis suggests.",Childcare: Mum-to-be given two-year wait as demand rises - BBC News,,,,"Daniel Wainwright, data journalist, BBC Verify, and Vanessa Clarke, education reporter","Demand for childcare in England will rise once government increases funded hours, BBC News analysis suggests.",en-GB
https://www.bbc.co.uk/tiny-happy-people/articles/z9sv46f,1.764333450580373,gender-,webpage,"We caught up with Charlotte ahead of the final episodes of her BBC Three show, Charlotte in Sunderland. Geordie Shore star Charlotte reveals why she’s so happy cameras filmed her pregnancy, and how she’s finding motherhood.","Charlotte Crosby talks about Charlotte in Sunderland, being a mum and giving birth on camera - BBC Tiny Happy People",,,,,"We caught up with Charlotte ahead of the final episodes of her BBC Three show, Charlotte in Sunderland. Geordie Shore star Charlotte reveals why she’s so happy cameras filmed her pregnancy, and how she’s finding motherhood.",en-GB
https://www.bbc.co.uk/news/articles/cvg3wggrnlxo,31.966005665722378,"gender-, non binary, gender non-conforming",webpage,Why Am I So Single? wants to reflect its audience's experiences of dating and identity.,Why Am I So Single? musical: Creators of Six on their new show - BBC News,,,,Andrew Rogers,Why Am I So Single? wants to reflect its audience's experiences of dating and identity.,en-GB
https://www.bbc.co.uk/news/entertainment-arts-67203953,2,"transgender, transphobic",webpage,"The actress expresses her ""deepest regret"" after withdrawing five weeks into the dance competition.",Amanda Abbington shares 'deepest regret' over Strictly Come Dancing exit - BBC News,,,,Emma Saunders,"The actress expresses her ""deepest regret"" after withdrawing five weeks into the dance competition.",en-GB
https://www.bbc.co.uk/news/entertainment-arts-68357402,2.036653233544425,"gender-based, gender-",webpage,The rapper and two other men are accused of trafficking then raping an unidentified teenager in 2003.,Diddy: Sean Combs denies rape allegation in court papers - BBC News,,,,Mark Savage,The rapper and two other men are accused of trafficking then raping an unidentified teenager in 2003.,en-GB
https://www.bbc.co.uk/sounds/play/p0gzs598,3.4473067915690865,"gender-, gender identity",webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",5 Questions On - The Prince and the Papers - BBC Sounds,,,,,The High Court rules Prince Harry was a victim of phone hacking by Mirror Group papers.,en-GB
https://www.bbc.co.uk/news/uk-politics-64506414,14,"sex matters, gender-, gender identity, transgender, adult human female",webpage,"The PM says he'll be ""transparent"" in a wide-ranging interview to mark his 100th day in office.",Rishi Sunak says he'll release tax return soon in Piers Morgan interview - BBC News,,,,BBC News,"The PM says he'll be ""transparent"" in a wide-ranging interview to mark his 100th day in office.",en-GB
https://www.bbc.co.uk/sounds/play/m001fcln,1,gender-,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",All in the Mind - Diagnosing bipolar disorder and the launch of the 2023 All in the Mind Awards - BBC Sounds,,,,,"2023 All in the Mind Awards, why does getting a bipolar disorder diagnosis take so long?",en-GB
https://www.bbc.co.uk/news/topics/cr07gpk33vgt,1.6946666666666668,gender-,webpage,All the latest content about Welsh Parliament from the BBC.,Welsh Parliament - BBC News,,,,,All the latest content about Welsh Parliament from the BBC.,en-GB
https://www.bbc.co.uk/news/world-asia-india-45861899,1.0935515733032313,gender-,webpage,Women who suffer from mental illness in India are seen as being useless and a burden on their families,The Indian women abandoned because of mental illness - BBC News,,,,BBC News,Women who suffer from mental illness in India are seen as being useless and a burden on their families,en-GB
https://www.bbc.co.uk/news/articles/ce8vv4kexyjo,1.729652715939448,gender-,webpage,Eluned Morgan says she will hold them to account over long waiting lists.,First minister Eluned Morgan sparks row with NHS Wales bosses over waits - BBC News,,,,David Deans,Eluned Morgan says she will hold them to account over long waiting lists.,en-GB
https://www.bbc.co.uk/news/articles/ce8vv4kexyjo#comments,1.729652715939448,gender-,webpage,Eluned Morgan says she will hold them to account over long waiting lists.,First minister Eluned Morgan sparks row with NHS Wales bosses over waits - BBC News,,,,David Deans,Eluned Morgan says she will hold them to account over long waiting lists.,en-GB
https://www.bbc.co.uk/news/articles/ced1p51vwg5o,1,transgender,webpage,A report by inspectors highlighted rising assaults and prisoners with mental health needs.,HMP Downview: Assaults on prison staff up 50% in a year - BBC News,,,,Bob Dale,A report by inspectors highlighted rising assaults and prisoners with mental health needs.,en-GB
https://www.bbc.co.uk/news/uk-wales-61966876,4,"gender-, gender identity",webpage,"Seven areas of Wales saw falls in population, as the first Census 2021 results are revealed.",Census: Wales' population hits new record high but growth is lowest - BBC News,,,,Steve Duffy,"Seven areas of Wales saw falls in population, as the first Census 2021 results are revealed.",en-GB
https://www.bbc.co.uk/news/uk-england-38316852,0.06465986731359541,gender-,webpage,Has public perception of street art changed?,"Street art: Crime, grime or sublime? - BBC News",,,,Bethan Bell,Has public perception of street art changed?,en-GB
https://www.bbc.co.uk/sport/football/articles/cvgll3pe3x1o,1,gender-,webpage,"Barrow's strong start is down to the culture within the dressing room, according to midfielder Sam Foley.",Sam Foley says Barrow club culture is key to strong start ,2024-09-16T12:24:01.254Z,2024-09-16T12:24:01.254Z,BBC Sport,BBC Sport,"Barrow's strong start is down to the culture within the dressing room, according to midfielder Sam Foley.",en-GB
https://www.bbc.co.uk/news/articles/cx2ymd32g2eo,1.3898305084745763,"gender-based, gender-",webpage,Australia's internet watchdog says she received a torrent of abuse after being personally named by Elon Musk.,Australia's online regulator got death threats for case against X - BBC News,,,,Hannah Ritchie,Australia's internet watchdog says she received a torrent of abuse after being personally named by Elon Musk.,en-GB
https://www.bbc.co.uk/news/world-asia-china-66313636,1,gender-,webpage,China's women's national team is a source of pride under a system that lavishes resources on men.,Women's World Cup: Steel Roses outkick men in Chinese football - BBC News,,,,Fan Wang & Zhijie Shao,China's women's national team is a source of pride under a system that lavishes resources on men.,en-GB
https://www.bbc.co.uk/sounds/play/w3cszh51,1,transgender,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Sporting Witness - Greece's stunning football triumph - BBC Sounds,,,,,How rank outsiders Greece won the 2004 European Football Championship.,en-GB
https://www.bbc.co.uk/sport/africa/63977525,1.2541620421753608,gender-,webpage,"After a slow start to the 2022 World Cup, Africa delivered its best ever result at the tournament in Qatar.",World Cup 2022: Six things Africa learned at historic finals,2022-12-19T16:24:49.000Z,2022-12-19T16:24:49.000Z,Nigel Bidmead,Nigel Bidmead,"After a slow start to the 2022 World Cup, Africa delivered its best ever result at the tournament in Qatar.",en-GB
https://www.bbc.co.uk/sport/football/articles/c623y5ye6kpo,1,gender-,webpage,"United States striker Alex Morgan says an emotional goodbye to professional football, as the two-time World Cup winner plays her final game in the National Women's Soccer League. ",Alex Morgan: United States legend plays final game after announcing retirement,2024-09-09T07:06:59.401Z,2024-09-09T07:06:59.401Z,BBC Sport,BBC Sport,"United States striker Alex Morgan says an emotional goodbye to professional football, as the two-time World Cup winner plays her final game in the National Women's Soccer League.",en-GB
https://www.bbc.co.uk/iplayer/episodes/p0df24z1/planet-sex-with-cara-delevingne,6.653932584269663,gender-,webpage,"Hold on to your seats - its a wild ride through sex. Cara Delevingne gets hands-on, travelling the world to explore gender, sexuality and our deepest desires.",Planet Sex with Cara Delevingne - BBC iPlayer,,,,,"Hold on to your seats - it's a wild ride through sex. Cara Delevingne gets hands-on, travelling the world to explore gender, sexuality and our deepest desires.",en-GB
https://www.bbc.co.uk/sport/football/64032536,14.146845915201656,gender-,webpage,"With Leah Williamson the latest female player to suffer an ACL injury, BBC Sport takes a look at the issue.",Leah Williamson: Why are so many female footballers suffering ACL injuries?,2022-12-21T14:02:54.000Z,2023-04-21T14:16:38.000Z,Katie Wright,Katie Wright,"With Leah Williamson the latest female player to suffer an ACL injury, BBC Sport takes a look at the issue.",en-GB
https://www.bbc.co.uk/sport/football/66645961,1,gender-,webpage,It should have been a time of great celebration for Spain but a historic Women's World Cup win has been overshadowed by a sexism scandal.,Luis Rubiales: The kiss that shook Spanish and global football,2023-09-01T12:09:12.000Z,2023-09-10T20:51:26.000Z,Katie Falkingham,Katie Falkingham,It should have been a time of great celebration for Spain but a historic Women's World Cup win has been overshadowed by a sexism scandal.,en-GB
https://www.bbc.co.uk/news/world-europe-66775437,3.1972209771402955,gender-,webpage,The World Cup victors look to have eventually won this particular battle over consent and gender equality.,Luis Rubiales resignation a win for Spain's women's team - BBC News,,,,Guy Hedgecoe,The World Cup victors look to have eventually won this particular battle over consent and gender equality.,en-GB
https://www.bbc.co.uk/sport/africa/59134904,1,gender-,webpage,"The Women's African Champions League, which starts on Friday, is the ""best move ever"", says Vihiga Queens captain Enez Mango.",Women's African Champions League creation is the 'best move ever',2021-11-04T17:28:44.000Z,2021-11-04T17:28:44.000Z,BBC Sport,BBC Sport,"The Women's African Champions League, which starts on Friday, is the ""best move ever"", says Vihiga Queens captain Enez Mango.",en-GB
https://www.bbc.co.uk/sport/football/62389997#comments,1,gender-,webpage,"Improving attendances and tackling inequalities over pay, prize money, coverage and sponsorship will be no quick-fix, reports BBC sports editor Dan Roan.",How can England's Euro 2022 win help grow the game?,2022-08-02T07:52:00.000Z,2022-08-02T12:06:45.000Z,Dan Roan,Dan Roan,"Improving attendances and tackling inequalities over pay, prize money, coverage and sponsorship will be no quick-fix, reports BBC sports editor Dan Roan.",en-GB
https://www.bbc.co.uk/sport/football/62389997,1,gender-,webpage,"Improving attendances and tackling inequalities over pay, prize money, coverage and sponsorship will be no quick-fix, reports BBC sports editor Dan Roan.",How can England's Euro 2022 win help grow the game?,2022-08-02T07:52:00.000Z,2022-08-02T12:06:45.000Z,Dan Roan,Dan Roan,"Improving attendances and tackling inequalities over pay, prize money, coverage and sponsorship will be no quick-fix, reports BBC sports editor Dan Roan.",en-GB
https://www.bbc.co.uk/news/world-europe-55324417,7,"transgender, gender-",webpage,"A new law says only married couples can adopt, with some exceptions for single relatives.",Hungary bans same-sex couples from adopting children - BBC News,,,,BBC News,"A new law says only married couples can adopt, with some exceptions for single relatives.",en-GB
https://www.bbc.co.uk/programmes/p03w9v9m,1.7982740021574972,gender-,webpage,Listen to and download our programmes,"BBC World Service - Sporting Witness, Olympic history",,,,,Listen to and download our programmes,en-GB
https://www.bbc.co.uk/programmes/p00j2pn5/episodes/downloads,1.5688599348534202,transgender,webpage,Podcast downloads for Sporting Witness,BBC World Service - Sporting Witness - Downloads,,,,,Podcast downloads for Sporting Witness,en-GB
https://www.bbc.co.uk/sport/extra/fnyzo8vcuz/how-city-of-light-changed-the-olympics,1,gender-,webpage,,How City of Light changed the Olympics,,,,,Paris 1924,
https://www.bbc.co.uk/news/uk-43715079,1,gender-,webpage,Commonwealth leaders will be coming from all over the world to attend King Charles' Coronation.,"Which countries are in the Commonwealth, and what is it for? - BBC News",,,,BBC News,Commonwealth leaders will be coming from all over the world to attend King Charles' Coronation.,en-GB
https://www.bbc.co.uk/sport/commonwealth-games/62479810,1.3975208993946382,intersex,webpage,Olympic diving champion Tom Daley talks to BBC Sport about his LGBT+ manifesto for the Commonwealth Games.,Tom Daley: Olympic champion says Commonwealth Games LGBT+ manifesto is 'first step',2022-08-09T14:19:09.000Z,2022-08-09T14:19:09.000Z,Ciaran Varley,Ciaran Varley,Olympic diving champion Tom Daley talks to BBC Sport about his LGBT+ manifesto for the Commonwealth Games.,en-GB
https://www.bbc.co.uk/programmes/m0021hvm,1,gender-,webpage,All the pods you need to enjoy an Olympic sporting summer.,BBC - Summer of Sport,,,,,All the pods you need to enjoy an Olympic sporting summer.,en-GB
https://www.bbc.co.uk/sport/athletics/22269445,3,"sex change, gender-",webpage,BBC Radio 5 live special investigates the legacy of East Germany's widespread athletics doping,East Germany athletes were 'chemical field tests',2013-04-23T16:41:33.000Z,2013-04-23T16:41:33.000Z,Mike Costello,Mike Costello,BBC Radio 5 live special investigates the legacy of East Germany's widespread athletics doping,en-GB
https://www.bbc.co.uk/sport/olympics/articles/c74lx7kxpj4o,1.3392437126831915,gender-,webpage,"Tom Cruise descends from the Stade de France roof as stars of sport, screen and music bring Paris 2024 to a spectacular conclusion.",Paris Olympics closing ceremony: 2024 Games end at Stade de France,2024-08-11T22:37:35.774Z,2024-08-11T23:05:24.081Z,Phil Cartwright,Phil Cartwright,"Tom Cruise descends from the Stade de France roof as stars of sport, screen and music bring Paris 2024 to a spectacular conclusion.",en-GB
https://www.bbc.co.uk/news/business-65478376,3,gender-,webpage,Governments in the region are spending hundreds of billions of dollars trying to reverse the trend.,Asia is spending big to battle low birth rates - will it work? - BBC News,,,,Mariko Oi,Governments in the region are spending hundreds of billions of dollars trying to reverse the trend.,en-GB
https://www.bbc.co.uk/news/articles/c17g1re092eo,8.808757940262197,"non binary, gender-, trans people",webpage,Slam Dunk festival was criticised for releasing a line-up with only two acts featuring women. ,Female and non-binary acts 'sick' of being overlooked on line-ups - BBC News,,,,Riyah Collins,Slam Dunk festival was criticised for releasing a line-up with only two acts featuring women.,en-GB
https://www.bbc.co.uk/news/articles/c903d09jwk7o,1,"gender-, gender identity",webpage,There are measures to nationalise rail operators and speed up house building in Labour's first legislative programme since returning to power.,King's Speech: Keir Starmer pledges growth but warns of 'no quick fix' - BBC News,,,,Kate Whannel,There are measures to nationalise rail operators and speed up house building in Labour's first legislative programme since returning to power.,en-GB
https://www.bbc.co.uk/news/world-asia-68672318,7.638103919781221,"gender-, transgender, gender identity",webpage,Thailand's lower house has passed a bill giving legal recognition to same-sex marriage.,Thailand moves to legalise same-sex marriage - BBC News,,,,Jonathan Head & Kelly Ng,Thailand's lower house has passed a bill giving legal recognition to same-sex marriage.,en-GB
https://www.bbc.co.uk/sounds/play/p0h3rp55,2,puberty blockers,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.","The Story - An unsolved murder, the Troubles, and the British state - BBC Sounds",,,,,Will a long awaited investigation finally reveal any answers?,en-GB
https://www.bbc.co.uk/news/uk-scotland-north-east-orkney-shetland-43555968,1,gender-,webpage,The new body aims to promote the language with the goal of making it more visible in everyday life.,North-East language board set up to promote Doric - BBC News,,,,BBC News,The new body aims to promote the language with the goal of making it more visible in everyday life.,en-GB
https://www.bbc.co.uk/news/articles/cd1j8dvw73lo,3.016608570842731,transgender,webpage,The Republican presidential candidate is forging new alliances as his campaign gains momentum.,Why tech bros are backing Trump - BBC News,,,,Natalie Sherman,The Republican presidential candidate is forging new alliances as his campaign gains momentum.,en-GB
https://www.bbc.co.uk/sounds/play/m001nppp,1,gender-,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.","Understand - Tech and AI - Tech and AI: 4. Cryptocurrency, Blockchain and the Web version 3.0 - BBC Sounds",,,,,"Is cryptocurrency dodgy? What is blockchain, and what have they got do do with Web 3.0?",en-GB
https://www.bbc.co.uk/news/articles/cz5r2mk18k1o,1.489285179079874,gender-,webpage,"Norway's oil wealth has made it one of the world's richest countries, but some feel bad about it.",Norway's oil brings wealth but for some a sense of guilt - BBC News,,,,Jorn Madslien,"Norway's oil wealth has made it one of the world's richest countries, but some feel bad about it.",en-GB
https://www.bbc.co.uk/news/technology-63033078,2,non binary,webpage,Apple chief executive tells the BBC the tech sector needs more women in order to thrive.,Tim Cook: 'No good excuse' for lack of women in tech - BBC News,,,,Zoe Kleinman,Apple chief executive tells the BBC the tech sector needs more women in order to thrive.,en-GB
https://www.bbc.co.uk/news/topics/cmj0p0zy06et,1.0987124463519313,gender-,webpage,All the latest content about Women in technology from the BBC.,Women in technology - BBC News,,,,,All the latest content about Women in technology from the BBC.,en-GB
https://www.bbc.co.uk/news/uk-england-london-58665603,1.8641087906750853,"gender-based, gender-",webpage,Safety tips for women continue to suggest murderers have an excuse for killing.,Sabina Nessa killing: Does following the 'rules' keep women safe? - BBC News,,,,Bethan Bell,Safety tips for women continue to suggest murderers have an excuse for killing.,en-GB
https://www.bbc.co.uk/news/uk-wales-57445053,8.319374874774594,"gender-neutral, gender-",webpage,Until now men who have sex with men had to wait three months before donating.,Blood donation: Gay couple 'thrilled' after rules change - BBC News,,,,BBC News,Until now men who have sex with men had to wait three months before donating.,en-GB
https://www.bbc.co.uk/news/articles/c990pywzynzo,1.6468820435762586,gender-,webpage,Rebecca Openshaw-Rowe and Georgina Gilbert - the Antarctic Fire Angels - did the trek in 52 days.,South Pole walk firefighters aim to inspire other women - BBC News,,,,India Pollock,Rebecca Openshaw-Rowe and Georgina Gilbert - the Antarctic Fire Angels - did the trek in 52 days.,en-GB
https://www.bbc.co.uk/news/uk-wales-67478210,0.1886399166232413,gender-,webpage,Georgina Gilbert and Rebecca Openshaw-Rowe aim to finish the 777-mile expedition in just 50 days.,South Wales firefighters hope Antarctica trek empowers girls - BBC News,,,,Stephen Fairclough,Georgina Gilbert and Rebecca Openshaw-Rowe aim to finish the 777-mile expedition in just 50 days.,en-GB
https://www.bbc.co.uk/cymrufyw/37834474,1,tranny,webpage,Y 'siaradwr Cymraeg' ddaeth o fewn trwch blewyn i fod yn Arlywydd America,Y Cymro fu bron yn Arlywydd - BBC Cymru Fyw,,,,BBC Cymru Fyw,Y 'siaradwr Cymraeg' ddaeth o fewn trwch blewyn i fod yn Arlywydd America,cy
https://www.bbc.co.uk/cymrufyw/erthyglau/cvg52ym06ndo,1,tranny,webpage,"Yn ôl Estyn, mae effaith negyddol y pandemig ar safonau darllen Cymraeg plant i'w weld yn glir o hyd.",Disgyblion yn 'colli'r hyder i ddarllen a chyfathrebu yn Gymraeg' - BBC Cymru Fyw,,,,Bethan Lewis,"Yn ôl Estyn, mae effaith negyddol y pandemig ar safonau darllen Cymraeg plant i'w weld yn glir o hyd.",cy
https://www.bbc.co.uk/sport/rugby-union/67617370,4.594279546681058,gender-,webpage,The Welsh Rugby Union has revamped the 12-strong board that runs the national game.,Welsh rugby: Who sits on the WRU board?,2023-12-06T13:06:39.000Z,2023-12-06T13:06:39.000Z,Matt Lloyd,Matt Lloyd,The Welsh Rugby Union has revamped the 12-strong board that runs the national game.,en-GB
https://www.bbc.co.uk/news/entertainment-arts-61552233,0.040464503771100446,gender-,webpage,The outcome of the High Court libel case between Rebekah Vardy and Coleen Rooney is due on Friday.,Wagatha Christie case: The possible outcomes as judgement to be published - BBC News,,,,Paul Glynn,The outcome of the High Court libel case between Rebekah Vardy and Coleen Rooney is due on Friday.,en-GB
https://www.bbc.co.uk/news/entertainment-arts-61506895,1,gender-,webpage,Rebekah Vardy's libel case against Coleen Rooney is on its final day in London's High Court.,Rebekah Vardy is 'highly unreliable witness' says Coleen Rooney's lawyer - BBC News,,,,Paul Glynn,Rebekah Vardy's libel case against Coleen Rooney is on its final day in London's High Court.,en-GB
https://www.bbc.co.uk/news/entertainment-arts-61458158,3,gender-,webpage,Coleen Rooney finished giving evidence on day five of a libel case brought by Rebekah Vardy.,Coleen Rooney says texts between Vardy and agent were evil - BBC News,,,,Paul Glynn,Coleen Rooney finished giving evidence on day five of a libel case brought by Rebekah Vardy.,en-GB
https://www.bbc.co.uk/news/entertainment-arts-56363640,1,"gender-neutral, gender-",webpage,It is also a record year for diversity in the acting nominations and for female directors.,"Oscars nominations 2021: Brits, diversity and female directors rewarded - BBC News",,,,BBC News,It is also a record year for diversity in the acting nominations and for female directors.,en-GB
https://www.bbc.co.uk/news/entertainment-arts-56363640#comments,1,"gender-neutral, gender-",webpage,It is also a record year for diversity in the acting nominations and for female directors.,"Oscars nominations 2021: Brits, diversity and female directors rewarded - BBC News",,,,BBC News,It is also a record year for diversity in the acting nominations and for female directors.,en-GB
